participant,video_id,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
VHY9N,jmi,theta,-2.0925129084700824,10.042587499492441,1.73125,9.634375,1.0,LN,HP,LNP
VHY9N,jmi,alpha,-0.15867181919903395,11.719079898262603,1.73125,9.634375,1.0,LN,HP,LNP
VHY9N,jmi,beta,1.5662762648242605,38.604196615734686,1.73125,9.634375,1.0,LN,HP,LNP
VHY9N,jmi,gamma,0.17300791097079582,36.40115239317828,1.73125,9.634375,1.0,LN,HP,LNP
VHY9N,dph,delta,-0.8272537996288825,1.88924505513022,5.33125,5.8,5.771875,HN,HP,HNP
VHY9N,dph,theta,-1.509523741770865,10.231616106725012,5.33125,5.8,5.771875,HN,HP,HNP
VHY9N,dph,alpha,-0.11270831475744103,11.618437283509474,5.33125,5.8,5.771875,HN,HP,HNP
VHY9N,dph,beta,2.168347756837676,40.565693586722034,5.33125,5.8,5.771875,HN,HP,HNP
VHY9N,dph,gamma,0.5133380659639144,34.19675916781385,5.33125,5.8,5.771875,HN,HP,HNP
VHY9N,aem,delta,-0.3107376642710489,2.1744757388045235,1.4874999999999998,7.665624999999999,4.253125,LN,HP,LNP
VHY9N,aem,theta,0.1894432602333609,9.636156337921545,1.4874999999999998,7.665624999999999,4.253125,LN,HP,LNP
VHY9N,aem,alpha,0.6480167170682289,11.631083586397665,1.4874999999999998,7.665624999999999,4.253125,LN,HP,LNP
VHY9N,aem,beta,-0.050617864556308234,38.25334091168591,1.4874999999999998,7.665624999999999,4.253125,LN,HP,LNP
VHY9N,aem,gamma,0.19464360900608568,36.74620831995317,1.4874999999999998,7.665624999999999,4.253125,LN,HP,LNP
VHY9N,gam,delta,-0.30272851413105784,3.30719210134895,1.553125,9.6625,1.28125,LN,HP,LNP
VHY9N,gam,theta,1.125983039910139,10.941599940391198,1.553125,9.6625,1.28125,LN,HP,LNP
VHY9N,gam,alpha,0.23879291269359015,10.576689388004112,1.553125,9.6625,1.28125,LN,HP,LNP
VHY9N,gam,beta,-0.549252325884332,37.099568663129354,1.553125,9.6625,1.28125,LN,HP,LNP
VHY9N,gam,gamma,-0.9548999769997835,35.82640537200349,1.553125,9.6625,1.28125,LN,HP,LNP
VHY9N,jbg,delta,1.2686033381026958,5.776696551144887,1.5437500000000002,9.634375,1.459375,LN,HP,LNP
VHY9N,jbg,theta,0.18348673546431726,9.52118026951608,1.5437500000000002,9.634375,1.459375,LN,HP,LNP
VHY9N,jbg,alpha,-0.18352715941992415,11.28945056848475,1.5437500000000002,9.634375,1.459375,LN,HP,LNP
VHY9N,jbg,beta,-0.8625096883092596,36.92897528033633,1.5437500000000002,9.634375,1.459375,LN,HP,LNP
VHY9N,jbg,gamma,-0.5703563462455534,33.16541779896369,1.5437500000000002,9.634375,1.459375,LN,HP,LNP
VHY9N,mcm,delta,-0.9006750254887192,3.983835076317911,1.3750000000000002,8.2375,3.53125,LN,HP,LNP
VHY9N,mcm,theta,1.3148552994280962,11.080777356926372,1.3750000000000002,8.2375,3.53125,LN,HP,LNP
VHY9N,mcm,alpha,-0.6232907013863223,11.63202614384616,1.3750000000000002,8.2375,3.53125,LN,HP,LNP
VHY9N,mcm,beta,0.6508853324256378,36.68360841444605,1.3750000000000002,8.2375,3.53125,LN,HP,LNP
VHY9N,mcm,gamma,-0.26628647654972326,34.86625384739389,1.3750000000000002,8.2375,3.53125,LN,HP,LNP
VHY9N,bls,delta,-0.041107974335819364,1.781480801058114,1.6375000000000002,8.125,3.484375,LN,HP,LNP
VHY9N,bls,theta,-1.5296637104521587,10.429393096999757,1.6375000000000002,8.125,3.484375,LN,HP,LNP
VHY9N,bls,alpha,1.7110992103245817,11.475908236668237,1.6375000000000002,8.125,3.484375,LN,HP,LNP
VHY9N,bls,beta,-0.4215516750500399,39.65104951454191,1.6375000000000002,8.125,3.484375,LN,HP,LNP
VHY9N,bls,gamma,-0.04743673781962343,35.3949180408588,1.6375000000000002,8.125,3.484375,LN,HP,LNP
VHY9N,cah,delta,0.3080604959395403,2.3607751647578334,1.28125,9.728125,1.271875,LN,HP,LNP
VHY9N,cah,theta,-1.5976883465724363,10.4227737135227,1.28125,9.728125,1.271875,LN,HP,LNP
VHY9N,cah,alpha,-0.07637976553701264,12.721289069356537,1.28125,9.728125,1.271875,LN,HP,LNP
VHY9N,cah,beta,-1.1887156578969993,37.42073318813982,1.28125,9.728125,1.271875,LN,HP,LNP
VHY9N,cah,gamma,2.839163674074193,35.55769928354076,1.28125,9.728125,1.271875,LN,HP,LNP
VHY9N,tsl,delta,0.18010479247206668,2.086136049674006,1.45,9.896875,1.61875,LN,HP,LNP
VHY9N,tsl,theta,-0.09326801987955058,10.315365554624528,1.45,9.896875,1.61875,LN,HP,LNP
VHY9N,tsl,alpha,-0.03594368594516517,11.15817792989909,1.45,9.896875,1.61875,LN,HP,LNP
VHY9N,tsl,beta,1.6768401790948957,39.10400150772824,1.45,9.896875,1.61875,LN,HP,LNP
VHY9N,tsl,gamma,-1.6938077059531977,35.85102275159326,1.45,9.896875,1.61875,LN,HP,LNP
VHY9N,blf,delta,-0.2374503831669128,1.8556116522649773,1.7125,9.75625,1.7125,LN,HP,LNP
VHY9N,blf,theta,0.04166059327321214,9.765546054359557,1.7125,9.75625,1.7125,LN,HP,LNP
VHY9N,blf,alpha,1.3095580944407867,12.130066979390218,1.7125,9.75625,1.7125,LN,HP,LNP
VHY9N,blf,beta,-0.8923931149227187,39.613959969209205,1.7125,9.75625,1.7125,LN,HP,LNP
VHY9N,blf,gamma,-0.4653290680059783,35.496735591906,1.7125,9.75625,1.7125,LN,HP,LNP
VHY9N,tsd,delta,0.7017660931289864,3.545694267528588,1.4687499999999998,9.71875,1.43125,LN,HP,LNP
VHY9N,tsd,theta,1.038554695414101,10.26530187436607,1.4687499999999998,9.71875,1.43125,LN,HP,LNP
VHY9N,tsd,alpha,0.9377524865538724,12.089732518300712,1.4687499999999998,9.71875,1.43125,LN,HP,LNP
VHY9N,tsd,beta,-2.1361275053660265,40.82004563555897,1.4687499999999998,9.71875,1.43125,LN,HP,LNP
VHY9N,tsd,gamma,-0.20354515571742127,32.04951564994002,1.4687499999999998,9.71875,1.43125,LN,HP,LNP
VHY9N,ndp,delta,-0.12831906511466018,1.940084663046231,7.703125,1.5156250000000002,7.778125,HN,LP,HNP
VHY9N,ndp,theta,0.8648275515648898,9.004423691701842,7.703125,1.5156250000000002,7.778125,HN,LP,HNP
VHY9N,ndp,alpha,-0.28584591883809907,12.063701537873918,7.703125,1.5156250000000002,7.778125,HN,LP,HNP
VHY9N,ndp,beta,-0.3675142176582895,39.80986547864649,7.703125,1.5156250000000002,7.778125,HN,LP,HNP
VHY9N,ndp,gamma,-0.28817785048833144,35.88250271350694,7.703125,1.5156250000000002,7.778125,HN,LP,HNP
VHY9N,mar,delta,0.6268922470344578,2.2839389430972306,1.4968750000000002,9.53125,1.290625,LN,HP,LNP
VHY9N,mar,theta,0.49099397077990936,10.566251278551482,1.4968750000000002,9.53125,1.290625,LN,HP,LNP
VHY9N,mar,alpha,-1.2890864697177982,11.683166753439576,1.4968750000000002,9.53125,1.290625,LN,HP,LNP
VHY9N,mar,beta,-1.9673276830359612,39.002366148499924,1.4968750000000002,9.53125,1.290625,LN,HP,LNP
VHY9N,mar,gamma,1.7889438805651423,35.19085225222719,1.4968750000000002,9.53125,1.290625,LN,HP,LNP
YOO7M,gam,delta,12.930091791626339,35.011580875327255,1.2343750000000002,9.934375,1.0187499999999998,LN,HP,LNP
YOO7M,gam,theta,-22.453920929466022,34.315963302235446,1.2343750000000002,9.934375,1.0187499999999998,LN,HP,LNP
YOO7M,gam,alpha,10.017445526230597,22.140670626204752,1.2343750000000002,9.934375,1.0187499999999998,LN,HP,LNP
YOO7M,gam,beta,-0.6337176216354035,4.556391905816708,1.2343750000000002,9.934375,1.0187499999999998,LN,HP,LNP
YOO7M,gam,gamma,0.12005409249942267,3.8084230412145916,1.2343750000000002,9.934375,1.0187499999999998,LN,HP,LNP
YOO7M,ser,delta,16.3295427629556,36.35966514412832,6.53125,5.5843750000000005,6.1,HN,HP,HNP
YOO7M,ser,theta,-24.232729531709964,33.237777497052384,6.53125,5.5843750000000005,6.1,HN,HP,HNP
YOO7M,ser,alpha,8.940411895747403,22.249982984283832,6.53125,5.5843750000000005,6.1,HN,HP,HNP
YOO7M,ser,beta,-1.3622448542618466,4.524013542514975,6.53125,5.5843750000000005,6.1,HN,HP,HNP
YOO7M,ser,gamma,0.2949583964626594,3.527208823471198,6.53125,5.5843750000000005,6.1,HN,HP,HNP
YOO7M,bbs,delta,5.544683182814914,21.024473371042923,7.45,2.378125,7.69375,HN,LP,HNP
YOO7M,bbs,theta,-24.46600226331951,55.61025053758665,7.45,2.378125,7.69375,HN,LP,HNP
YOO7M,bbs,alpha,18.874902810522464,17.5368671918914,7.45,2.378125,7.69375,HN,LP,HNP
YOO7M,bbs,beta,-0.5378595119632583,2.152556717318347,7.45,2.378125,7.69375,HN,LP,HNP
YOO7M,bbs,gamma,0.5728369680644734,3.6176539147741114,7.45,2.378125,7.69375,HN,LP,HNP
YOO7M,blf,delta,4.726339433088349,20.136816485656663,4.0,5.640625,4.13125,LN,HP,LNP
YOO7M,blf,theta,-16.533418953458074,58.40251509727007,4.0,5.640625,4.13125,LN,HP,LNP
YOO7M,blf,alpha,11.865800170059124,15.575248426276335,4.0,5.640625,4.13125,LN,HP,LNP
YOO7M,blf,beta,-0.7035092784718235,2.3373102716479757,4.0,5.640625,4.13125,LN,HP,LNP
YOO7M,blf,gamma,0.646726956479726,3.4602624435557505,4.0,5.640625,4.13125,LN,HP,LNP
YOO7M,tsd,delta,24.49706600110832,25.77583822505174,2.275,6.409375000000001,2.415625,LN,HP,LNP
YOO7M,tsd,theta,-38.89589321514789,48.667585237902315,2.275,6.409375000000001,2.415625,LN,HP,LNP
YOO7M,tsd,alpha,14.230694272596436,19.556107389539587,2.275,6.409375000000001,2.415625,LN,HP,LNP
YOO7M,tsd,beta,-0.03403589865434653,2.4515733156544455,2.275,6.409375000000001,2.415625,LN,HP,LNP
YOO7M,tsd,gamma,0.19021098902184996,3.480373732738482,2.275,6.409375000000001,2.415625,LN,HP,LNP
YOO7M,jbg,delta,20.080019217917762,24.79412119226467,3.53125,7.553125,4.35625,LN,HP,LNP
YOO7M,jbg,theta,-25.73061125507199,48.8529879403451,3.53125,7.553125,4.35625,LN,HP,LNP
YOO7M,jbg,alpha,6.427595629613172,16.75890334308298,3.53125,7.553125,4.35625,LN,HP,LNP
YOO7M,jbg,beta,-0.8615604220877704,4.883060073595082,3.53125,7.553125,4.35625,LN,HP,LNP
YOO7M,jbg,gamma,0.1788028593863098,4.488078374377622,3.53125,7.553125,4.35625,LN,HP,LNP
YOO7M,goc,delta,14.032943514235228,21.594055010998662,6.503125,3.240625,7.796874999999999,HN,LP,HNP
YOO7M,goc,theta,-18.11698518525435,61.8053015238871,6.503125,3.240625,7.796874999999999,HN,LP,HNP
YOO7M,goc,alpha,4.611109357300252,10.948099329920852,6.503125,3.240625,7.796874999999999,HN,LP,HNP
YOO7M,goc,beta,-1.7583775466061347,1.8845216744601248,6.503125,3.240625,7.796874999999999,HN,LP,HNP
YOO7M,goc,gamma,1.203371014242331,3.6793933266366388,6.503125,3.240625,7.796874999999999,HN,LP,HNP
YOO7M,mar,delta,15.825248411944557,14.911142091696581,3.6625,5.95,4.0,LN,HP,LNP
YOO7M,mar,theta,-22.409532824919467,61.50019392089095,3.6625,5.95,4.0,LN,HP,LNP
YOO7M,mar,alpha,4.353773811060563,16.43033599785243,3.6625,5.95,4.0,LN,HP,LNP
YOO7M,mar,beta,1.2569762544113399,2.921018529629686,3.6625,5.95,4.0,LN,HP,LNP
YOO7M,mar,gamma,0.9382708899314813,4.157379881600654,3.6625,5.95,4.0,LN,HP,LNP
YOO7M,mcm,delta,17.219983578783268,12.372154479589124,3.090625,6.221875,3.465625,LN,HP,LNP
YOO7M,mcm,theta,-30.047329342511972,61.68122048286965,3.090625,6.221875,3.465625,LN,HP,LNP
YOO7M,mcm,alpha,10.853954667126988,19.262241768858694,3.090625,6.221875,3.465625,LN,HP,LNP
YOO7M,mcm,beta,0.6065098767520478,2.3944745954102316,3.090625,6.221875,3.465625,LN,HP,LNP
YOO7M,mcm,gamma,1.2993402447380007,4.209131420788603,3.090625,6.221875,3.465625,LN,HP,LNP
YOO7M,bls,delta,20.993258031629935,16.32126756634268,2.575,7.890625,3.203125,LN,HP,LNP
YOO7M,bls,theta,-31.894531624126564,56.394494965153726,2.575,7.890625,3.203125,LN,HP,LNP
YOO7M,bls,alpha,8.307279804032634,20.005608527160263,2.575,7.890625,3.203125,LN,HP,LNP
YOO7M,bls,beta,1.1891733377719265,2.827068406221951,2.575,7.890625,3.203125,LN,HP,LNP
YOO7M,bls,gamma,1.303966398195113,4.355382301995242,2.575,7.890625,3.203125,LN,HP,LNP
YOO7M,dph,delta,23.00650177357461,21.97091096326336,4.384375,5.74375,5.06875,LN,HP,HNP
YOO7M,dph,theta,-32.265682164375306,53.13605714256724,4.384375,5.74375,5.06875,LN,HP,HNP
YOO7M,dph,alpha,8.165284709928027,15.503916211831598,4.384375,5.74375,5.06875,LN,HP,HNP
YOO7M,dph,beta,0.04495906328582411,5.15523787448009,4.384375,5.74375,5.06875,LN,HP,HNP
YOO7M,dph,gamma,1.022316816613393,4.134214529228038,4.384375,5.74375,5.06875,LN,HP,HNP
YOO7M,ndp,delta,17.830192748958112,23.40072101709856,6.6156250000000005,4.571875,6.7562500000000005,HN,LP,HNP
YOO7M,ndp,theta,-28.883739894897936,43.51740396780118,6.6156250000000005,4.571875,6.7562500000000005,HN,LP,HNP
YOO7M,ndp,alpha,11.201262368700347,22.794374359704253,6.6156250000000005,4.571875,6.7562500000000005,HN,LP,HNP
YOO7M,ndp,beta,-0.9152238465104774,5.680640312073418,6.6156250000000005,4.571875,6.7562500000000005,HN,LP,HNP
YOO7M,ndp,gamma,0.6968487955312324,4.460252055334885,6.6156250000000005,4.571875,6.7562500000000005,HN,LP,HNP
YOO7M,cah,delta,12.625570571427293,27.843282765802485,2.35,7.440625,1.825,LN,HP,LNP
YOO7M,cah,theta,-20.318153562708964,38.70405476869051,2.35,7.440625,1.825,LN,HP,LNP
YOO7M,cah,alpha,10.83537696226619,23.643047579180774,2.35,7.440625,1.825,LN,HP,LNP
YOO7M,cah,beta,-4.571338725900963,5.527324367758611,2.35,7.440625,1.825,LN,HP,LNP
YOO7M,cah,gamma,1.25030550878843,4.098331943365657,2.35,7.440625,1.825,LN,HP,LNP
YOO7M,tsl,delta,19.40515560773388,24.3060803667297,1.909375,7.4125,2.828125,LN,HP,LNP
YOO7M,tsl,theta,-26.105140021763376,43.87842373245401,1.909375,7.4125,2.828125,LN,HP,LNP
YOO7M,tsl,alpha,9.059427302817337,23.06680853618063,1.909375,7.4125,2.828125,LN,HP,LNP
YOO7M,tsl,beta,-3.635288640165425,4.458185586869071,1.909375,7.4125,2.828125,LN,HP,LNP
YOO7M,tsl,gamma,1.209237662932805,4.14149838205737,1.909375,7.4125,2.828125,LN,HP,LNP
YOO7M,jmi,delta,6.452395259370974,17.451021969091876,1.28125,9.934375,1.15,LN,HP,LNP
YOO7M,jmi,theta,-12.908039269217369,55.24909433140708,1.28125,9.934375,1.15,LN,HP,LNP
YOO7M,jmi,alpha,8.122231967780424,18.69287593974121,1.28125,9.934375,1.15,LN,HP,LNP
YOO7M,jmi,beta,-2.468932171233953,4.287681643154505,1.28125,9.934375,1.15,LN,HP,LNP
YOO7M,jmi,gamma,0.7873690395500057,4.1997411701858915,1.28125,9.934375,1.15,LN,HP,LNP
YOO7M,aem,delta,0.7321412419798499,17.475986192505054,5.3031250000000005,5.696875,7.262499999999999,HN,HP,HNP
YOO7M,aem,theta,-15.02571024239419,57.1594588041272,5.3031250000000005,5.696875,7.262499999999999,HN,HP,HNP
YOO7M,aem,alpha,14.717304381298813,17.359596162054885,5.3031250000000005,5.696875,7.262499999999999,HN,HP,HNP
YOO7M,aem,beta,-1.697836846602946,3.9637528813007803,5.3031250000000005,5.696875,7.262499999999999,HN,HP,HNP
YOO7M,aem,gamma,1.2742845852848679,3.9465247131282837,5.3031250000000005,5.696875,7.262499999999999,HN,HP,HNP
